date,state,cases,deaths
2020-03-27,TO,0.0,0
2020-03-27,SP,0.0,0
2020-03-27,SE,0.0,0
2020-03-27,SC,0.0,0
2020-03-27,RS,0.0,0
2020-03-27,RR,0.0,0
2020-03-27,RO,0.0,0
2020-03-27,RN,0.0,0
2020-03-27,RJ,0.0,0
2020-03-27,PR,0.0,0
2020-03-27,PI,0.0,0
2020-03-27,PE,0.0,0
2020-03-27,PB,0.0,0
2020-03-27,PA,0.0,0
2020-03-27,MT,0.0,0
2020-03-27,MS,0.0,0
2020-03-27,MG,0.0,0
2020-03-27,MA,0.0,0
2020-03-27,GO,0.0,0
2020-03-27,ES,0.0,0
2020-03-27,DF,0.0,0
2020-03-27,CE,0.0,0
2020-03-27,BA,0.0,0
2020-03-27,AP,0.0,0
2020-03-27,AM,0.0,0
2020-03-27,AL,0.0,0
2020-03-27,AC,0.0,0
2020-03-28,TO,9.0,0
2020-03-28,SP,77.0,3
2020-03-28,SE,15.0,0
2020-03-28,SC,131.0,0
2020-03-28,RS,50.0,0
2020-03-28,RR,3.0,0
2020-03-28,RO,1.0,0
2020-03-28,RN,43.0,0
2020-03-28,RJ,46.0,2
2020-03-28,PR,114.0,2
2020-03-28,PI,10.0,0
2020-03-28,PE,55.0,4
2020-03-28,PB,2.0,0
2020-03-28,PA,17.0,0
2020-03-28,MT,10.0,0
2020-03-28,MS,3.0,0
2020-03-28,MG,32.0,0
2020-03-28,MA,1.0,0
2020-03-28,GO,44.0,1
2020-03-28,ES,29.0,0
2020-03-28,DF,260.0,0
2020-03-28,CE,321.0,4
2020-03-28,BA,98.0,0
2020-03-28,AP,4.0,0
2020-03-28,AM,109.0,1
2020-03-28,AL,13.0,0
2020-03-28,AC,0.0,0
2020-03-29,TO,9.0,0
2020-03-29,SP,81.0,3
2020-03-29,SE,15.0,0
2020-03-29,SC,140.0,0
2020-03-29,RS,52.0,0
2020-03-29,RR,3.0,0
2020-03-29,RO,1.0,0
2020-03-29,RN,63.0,1
2020-03-29,RJ,52.0,2
2020-03-29,PR,123.0,2
2020-03-29,PI,13.0,0
2020-03-29,PE,59.0,4
2020-03-29,PB,2.0,0
2020-03-29,PA,18.0,0
2020-03-29,MT,13.0,0
2020-03-29,MS,5.0,0
2020-03-29,MG,37.0,0
2020-03-29,MA,1.0,0
2020-03-29,GO,46.0,1
2020-03-29,ES,33.0,0
2020-03-29,DF,289.0,1
2020-03-29,CE,358.0,5
2020-03-29,BA,123.0,1
2020-03-29,AP,4.0,0
2020-03-29,AM,138.0,1
2020-03-29,AL,16.0,0
2020-03-29,AC,2.0,0
2020-03-30,TO,10.0,0
2020-03-30,SP,90.0,4
2020-03-30,SE,15.0,0
2020-03-30,SC,143.0,0
2020-03-30,RS,56.0,1
2020-03-30,RR,3.0,0
2020-03-30,RO,1.0,0
2020-03-30,RN,69.0,1
2020-03-30,RJ,63.0,2
2020-03-30,PR,126.0,3
2020-03-30,PI,15.0,2
2020-03-30,PE,64.0,5
2020-03-30,PB,2.0,0
2020-03-30,PA,21.0,0
2020-03-30,MT,15.0,0
2020-03-30,MS,6.0,0
2020-03-30,MG,45.0,0
2020-03-30,MA,1.0,0
2020-03-30,GO,48.0,1
2020-03-30,ES,39.0,0
2020-03-30,DF,312.0,1
2020-03-30,CE,381.0,5
2020-03-30,BA,137.0,1
2020-03-30,AP,8.0,0
2020-03-30,AM,148.0,1
2020-03-30,AL,12.0,0
2020-03-30,AC,6.0,0
2020-03-31,TO,11.0,0
2020-03-31,SP,186.0,7
2020-03-31,SE,18.0,0
2020-03-31,SC,175.0,1
2020-03-31,RS,62.0,1
2020-03-31,RR,3.0,0
2020-03-31,RO,2.0,0
2020-03-31,RN,75.0,1
2020-03-31,RJ,76.0,2
2020-03-31,PR,144.0,3
2020-03-31,PI,17.0,3
2020-03-31,PE,16.0,5
2020-03-31,PB,4.0,0
2020-03-31,PA,32.0,0
2020-03-31,MT,22.0,0
2020-03-31,MS,7.0,1
2020-03-31,MG,46.0,0
2020-03-31,MA,1.0,0
2020-03-31,GO,52.0,1
2020-03-31,ES,49.0,0
2020-03-31,DF,332.0,3
2020-03-31,CE,399.0,6
2020-03-31,BA,171.0,2
2020-03-31,AP,10.0,0
2020-03-31,AM,171.0,3
2020-03-31,AL,13.0,1
2020-03-31,AC,7.0,0
2020-04-01,TO,12.0,0
2020-04-01,SP,247.0,10
2020-04-01,SE,19.0,0
2020-04-01,SC,179.0,1
2020-04-01,RS,62.0,1
2020-04-01,RR,3.0,0
2020-04-01,RO,2.0,0
2020-04-01,RN,85.0,2
2020-04-01,RJ,82.0,2
2020-04-01,PR,182.0,3
2020-04-01,PI,17.0,3
2020-04-01,PE,78.0,7
2020-04-01,PB,3.0,1
2020-04-01,PA,41.0,1
2020-04-01,MT,23.0,0
2020-04-01,MS,8.0,1
2020-04-01,MG,60.0,1
2020-04-01,MA,1.0,0
2020-04-01,GO,56.0,1
2020-04-01,ES,56.0,0
2020-04-01,DF,355.0,3
2020-04-01,CE,443.0,8
2020-04-01,BA,196.0,2
2020-04-01,AP,11.0,0
2020-04-01,AM,193.0,3
2020-04-01,AL,17.0,1
2020-04-01,AC,8.0,0
2020-04-02,TO,12.0,0
2020-04-02,SP,311.0,13
2020-04-02,SE,22.0,2
2020-04-02,SC,189.0,1
2020-04-02,RS,69.0,1
2020-04-02,RR,3.0,0
2020-04-02,RO,2.0,0
2020-04-02,RN,98.0,2
2020-04-02,RJ,99.0,2
2020-04-02,PR,200.0,3
2020-04-02,PI,18.0,3
2020-04-02,PE,88.0,8
2020-04-02,PB,4.0,1
2020-04-02,PA,46.0,1
2020-04-02,MT,30.0,0
2020-04-02,MS,10.0,1
2020-04-02,MG,75.0,1
2020-04-02,MA,3.0,0
2020-04-02,GO,56.0,1
2020-04-02,ES,77.0,1
2020-04-02,DF,370.0,4
2020-04-02,CE,548.0,19
2020-04-02,BA,212.0,3
2020-04-02,AP,11.0,0
2020-04-02,AM,222.0,3
2020-04-02,AL,13.0,1
2020-04-02,AC,8.0,0
2020-04-03,TO,12.0,0
2020-04-03,SP,410.0,18
2020-04-03,SE,24.0,2
2020-04-03,SC,212.0,3
2020-04-03,RS,84.0,1
2020-04-03,RR,6.0,0
2020-04-03,RO,2.0,0
2020-04-03,RN,156.0,4
2020-04-03,RJ,109.0,2
2020-04-03,PR,230.0,3
2020-04-03,PI,19.0,3
2020-04-03,PE,112.0,8
2020-04-03,PB,4.0,1
2020-04-03,PA,50.0,1
2020-04-03,MT,34.0,0
2020-04-03,MS,12.0,1
2020-04-03,MG,83.0,3
2020-04-03,MA,3.0,0
2020-04-03,GO,64.0,2
2020-04-03,ES,88.0,3
2020-04-03,DF,402.0,5
2020-04-03,CE,643.0,20
2020-04-03,BA,233.0,5
2020-04-03,AP,19.0,0
2020-04-03,AM,253.0,7
2020-04-03,AL,17.0,2
2020-04-03,AC,9.0,0
2020-04-04,TO,14.0,0
2020-04-04,SP,474.0,29
2020-04-04,SE,26.0,2
2020-04-04,SC,252.0,3
2020-04-04,RS,89.0,1
2020-04-04,RR,6.0,0
2020-04-04,RO,2.0,0
2020-04-04,RN,190.0,5
2020-04-04,RJ,144.0,5
2020-04-04,PR,311.0,5
2020-04-04,PI,20.0,3
2020-04-04,PE,144.0,12
2020-04-04,PB,4.0,1
2020-04-04,PA,75.0,1
2020-04-04,MT,44.0,0
2020-04-04,MS,13.0,1
2020-04-04,MG,94.0,3
2020-04-04,MA,3.0,0
2020-04-04,GO,81.0,2
2020-04-04,ES,100.0,3
2020-04-04,DF,454.0,7
2020-04-04,CE,727.0,20
2020-04-04,BA,277.0,7
2020-04-04,AP,28.0,1
2020-04-04,AM,304.0,12
2020-04-04,AL,17.0,2
2020-04-04,AC,9.0,0
2020-04-05,TO,17.0,0
2020-04-05,SP,502.0,34
2020-04-05,SE,31.0,3
2020-04-05,SC,270.0,5
2020-04-05,RS,89.0,1
2020-04-05,RR,6.0,0
2020-04-05,RO,2.0,0
2020-04-05,RN,215.0,6
2020-04-05,RJ,166.0,6
2020-04-05,PR,349.0,6
2020-04-05,PI,21.0,3
2020-04-05,PE,167.0,19
2020-04-05,PB,4.0,1
2020-04-05,PA,81.0,1
2020-04-05,MT,47.0,0
2020-04-05,MS,13.0,1
2020-04-05,MG,120.0,3
2020-04-05,MA,5.0,0
2020-04-05,GO,92.0,3
2020-04-05,ES,108.0,2
2020-04-05,DF,468.0,7
2020-04-05,CE,800.0,24
2020-04-05,BA,324.0,9
2020-04-05,AP,29.0,2
2020-04-05,AM,409.0,14
2020-04-05,AL,20.0,2
2020-04-05,AC,9.0,0
2020-04-06,TO,17.0,0
2020-04-06,SP,552.0,38
2020-04-06,SE,31.0,4
2020-04-06,SC,287.0,5
2020-04-06,RS,113.0,1
2020-04-06,RR,6.0,0
2020-04-06,RO,3.0,0
2020-04-06,RN,223.0,6
2020-04-06,RJ,179.0,7
2020-04-06,PR,367.0,7
2020-04-06,PI,21.0,3
2020-04-06,PE,181.0,23
2020-04-06,PB,4.0,0
2020-04-06,PA,97.0,3
2020-04-06,MT,58.0,0
2020-04-06,MS,13.0,1
2020-04-06,MG,136.0,3
2020-04-06,MA,5.0,0
2020-04-06,GO,97.0,5
2020-04-06,ES,133.0,3
2020-04-06,DF,473.0,10
2020-04-06,CE,1000.0,29
2020-04-06,BA,344.0,10
2020-04-06,AP,34.0,2
2020-04-06,AM,521.0,19
2020-04-06,AL,22.0,2
2020-04-06,AC,9.0,0
2020-04-07,TO,19.0,0
2020-04-07,SP,689.0,46
2020-04-07,SE,34.0,4
2020-04-07,SC,322.0,6
2020-04-07,RS,126.0,1
2020-04-07,RR,6.0,0
2020-04-07,RO,3.0,0
2020-04-07,RN,230.0,6
2020-04-07,RJ,204.0,7
2020-04-07,PR,406.0,10
2020-04-07,PI,26.0,3
2020-04-07,PE,281.0,27
2020-04-07,PB,4.0,1
2020-04-07,PA,133.0,5
2020-04-07,MT,59.0,0
2020-04-07,MS,16.0,2
2020-04-07,MG,142.0,3
2020-04-07,MA,8.0,0
2020-04-07,GO,108.0,5
2020-04-07,ES,139.0,3
2020-04-07,DF,492.0,12
2020-04-07,CE,1164.0,39
2020-04-07,BA,371.0,13
2020-04-07,AP,48.0,2
2020-04-07,AM,622.0,23
2020-04-07,AL,22.0,2
2020-04-07,AC,9.0,1
2020-04-08,TO,23.0,0
2020-04-08,SP,892.0,55
2020-04-08,SE,34.0,4
2020-04-08,SC,353.0,10
2020-04-08,RS,140.0,2
2020-04-08,RR,6.0,0
2020-04-08,RO,3.0,0
2020-04-08,RN,229.0,9
2020-04-08,RJ,222.0,7
2020-04-08,PR,434.0,11
2020-04-08,PI,27.0,4
2020-04-08,PE,325.0,35
2020-04-08,PB,4.0,1
2020-04-08,PA,162.0,6
2020-04-08,MT,68.0,0
2020-04-08,MS,16.0,2
2020-04-08,MG,160.0,5
2020-04-08,MA,9.0,0
2020-04-08,GO,127.0,6
2020-04-08,ES,150.0,3
2020-04-08,DF,509.0,12
2020-04-08,CE,1346.0,51
2020-04-08,BA,410.0,17
2020-04-08,AP,107.0,2
2020-04-08,AM,788.0,29
2020-04-08,AL,27.0,2
2020-04-08,AC,9.0,0
2020-04-09,TO,23.0,0
2020-04-09,SP,1041.0,65
2020-04-09,SE,37.0,4
2020-04-09,SC,383.0,11
2020-04-09,RS,149.0,3
2020-04-09,RR,6.0,0
2020-04-09,RO,3.0,0
2020-04-09,RN,229.0,9
2020-04-09,RJ,268.0,11
2020-04-09,PR,490.0,15
2020-04-09,PI,34.0,5
2020-04-09,PE,458.0,41
2020-04-09,PB,6.0,2
2020-04-09,PA,162.0,7
2020-04-09,MT,85.0,1
2020-04-09,MS,17.0,2
2020-04-09,MG,176.0,5
2020-04-09,MA,12.0,0
2020-04-09,GO,146.0,6
2020-04-09,ES,178.0,3
2020-04-09,DF,527.0,13
2020-04-09,CE,1422.0,55
2020-04-09,BA,455.0,18
2020-04-09,AP,128.0,2
2020-04-09,AM,882.0,39
2020-04-09,AL,27.0,2
2020-04-09,AC,10.0,0
2020-04-10,TO,23.0,0
2020-04-10,SP,1177.0,77
2020-04-10,SE,39.0,4
2020-04-10,SC,521.0,12
2020-04-10,RS,161.0,3
2020-04-10,RR,6.0,0
2020-04-10,RO,5.0,0
2020-04-10,RN,235.0,9
2020-04-10,RJ,288.0,14
2020-04-10,PR,514.0,18
2020-04-10,PI,36.0,6
2020-04-10,PE,564.0,50
2020-04-10,PB,11.0,3
2020-04-10,PA,164.0,9
2020-04-10,MT,89.0,1
2020-04-10,MS,22.0,2
2020-04-10,MG,190.0,6
2020-04-10,MA,11.0,0
2020-04-10,GO,155.0,7
2020-04-10,ES,199.0,4
2020-04-10,DF,555.0,14
2020-04-10,CE,1518.0,65
2020-04-10,BA,496.0,18
2020-04-10,AP,166.0,2
2020-04-10,AM,963.0,48
2020-04-10,AL,34.0,2
2020-04-10,AC,10.0,0
2020-04-11,TO,23.0,0
2020-04-11,SP,1225.0,82
2020-04-11,SE,39.0,4
2020-04-11,SC,550.0,14
2020-04-11,RS,162.0,4
2020-04-11,RR,6.0,0
2020-04-11,RO,5.0,0
2020-04-11,RN,253.0,11
2020-04-11,RJ,295.0,15
2020-04-11,PR,548.0,19
2020-04-11,PI,37.0,6
2020-04-11,PE,674.0,55
2020-04-11,PB,10.0,3
2020-04-11,PA,211.0,10
2020-04-11,MT,98.0,2
2020-04-11,MS,23.0,2
2020-04-11,MG,213.0,6
2020-04-11,MA,15.0,0
2020-04-11,GO,171.0,8
2020-04-11,ES,233.0,6
2020-04-11,DF,579.0,14
2020-04-11,CE,1627.0,71
2020-04-11,BA,512.0,19
2020-04-11,AP,193.0,3
2020-04-11,AM,1033.0,51
2020-04-11,AL,37.0,2
2020-04-11,AC,10.0,0
2020-04-12,TO,23.0,0
2020-04-12,SP,1293.0,85
2020-04-12,SE,41.0,4
2020-04-12,SC,550.0,17
2020-04-12,RS,166.0,4
2020-04-12,RR,8.0,0
2020-04-12,RO,5.0,0
2020-04-12,RN,264.0,12
2020-04-12,RJ,331.0,18
2020-04-12,PR,598.0,22
2020-04-12,PI,40.0,6
2020-04-12,PE,784.0,62
2020-04-12,PB,11.0,4
2020-04-12,PA,239.0,12
2020-04-12,MT,100.0,2
2020-04-12,MS,24.0,2
2020-04-12,MG,242.0,9
2020-04-12,MA,20.0,0
2020-04-12,GO,190.0,10
2020-04-12,ES,246.0,6
2020-04-12,DF,614.0,14
2020-04-12,CE,1705.0,73
2020-04-12,BA,539.0,19
2020-04-12,AP,230.0,5
2020-04-12,AM,1188.0,60
2020-04-12,AL,37.0,2
2020-04-12,AC,11.0,0
2020-04-13,TO,24.0,0
2020-04-13,SP,1337.0,89
2020-04-13,SE,41.0,4
2020-04-13,SC,630.0,19
2020-04-13,RS,170.0,4
2020-04-13,RR,8.0,0
2020-04-13,RO,11.0,0
2020-04-13,RN,297.0,12
2020-04-13,RJ,342.0,21
2020-04-13,PR,608.0,23
2020-04-13,PI,46.0,7
2020-04-13,PE,956.0,76
2020-04-13,PB,13.0,4
2020-04-13,PA,262.0,14
2020-04-13,MT,111.0,3
2020-04-13,MS,29.0,2
2020-04-13,MG,247.0,9
2020-04-13,MA,25.0,0
2020-04-13,GO,194.0,11
2020-04-13,ES,278.0,11
2020-04-13,DF,638.0,15
2020-04-13,CE,1885.0,95
2020-04-13,BA,582.0,19
2020-04-13,AP,242.0,5
2020-04-13,AM,1251.0,70
2020-04-13,AL,39.0,2
2020-04-13,AC,12.0,0
2020-04-14,TO,24.0,0
2020-04-14,SP,1442.0,109
2020-04-14,SE,42.0,4
2020-04-14,SC,653.0,20
2020-04-14,RS,182.0,4
2020-04-14,RR,8.0,0
2020-04-14,RO,6.0,0
2020-04-14,RN,324.0,13
2020-04-14,RJ,388.0,29
2020-04-14,PR,627.0,28
2020-04-14,PI,54.0,7
2020-04-14,PE,1051.0,84
2020-04-14,PB,16.0,4
2020-04-14,PA,313.0,17
2020-04-14,MT,114.0,3
2020-04-14,MS,31.0,2
2020-04-14,MG,278.0,12
2020-04-14,MA,26.0,0
2020-04-14,GO,240.0,11
2020-04-14,ES,304.0,13
2020-04-14,DF,651.0,17
2020-04-14,CE,2018.0,107
2020-04-14,BA,626.0,22
2020-04-14,AP,304.0,6
2020-04-14,AM,1455.0,89
2020-04-14,AL,59.0,2
2020-04-14,AC,12.0,0
2020-04-15,TO,24.0,1
2020-04-15,SP,1826.0,135
2020-04-15,SE,43.0,4
2020-04-15,SC,653.0,20
2020-04-15,RS,193.0,4
2020-04-15,RR,8.0,0
2020-04-15,RO,11.0,0
2020-04-15,RN,343.0,13
2020-04-15,RJ,486.0,35
2020-04-15,PR,634.0,28
2020-04-15,PI,70.0,7
2020-04-15,PE,1226.0,107
2020-04-15,PB,17.0,5
2020-04-15,PA,369.0,18
2020-04-15,MT,119.0,3
2020-04-15,MS,31.0,2
2020-04-15,MG,285.0,14
2020-04-15,MA,28.0,0
2020-04-15,GO,259.0,11
2020-04-15,ES,357.0,14
2020-04-15,DF,682.0,17
2020-04-15,CE,2227.0,120
2020-04-15,BA,731.0,24
2020-04-15,AP,331.0,7
2020-04-15,AM,1524.0,105
2020-04-15,AL,66.0,3
2020-04-15,AC,12.0,0
2020-04-16,TO,29.0,1
2020-04-16,SP,2087.0,157
2020-04-16,SE,43.0,4
2020-04-16,SC,682.0,20
2020-04-16,RS,209.0,4
2020-04-16,RR,10.0,0
2020-04-16,RO,15.0,1
2020-04-16,RN,344.0,14
2020-04-16,RJ,530.0,37
2020-04-16,PR,658.0,30
2020-04-16,PI,86.0,7
2020-04-16,PE,1395.0,120
2020-04-16,PB,18.0,6
2020-04-16,PA,421.0,21
2020-04-16,MT,124.0,4
2020-04-16,MS,33.0,2
2020-04-16,MG,318.0,15
2020-04-16,MA,32.0,0
2020-04-16,GO,270.0,12
2020-04-16,ES,473.0,19
2020-04-16,DF,716.0,20
2020-04-16,CE,2359.0,121
2020-04-16,BA,803.0,30
2020-04-16,AP,357.0,9
2020-04-16,AM,1687.0,123
2020-04-16,AL,71.0,3
2020-04-16,AC,12.0,0
2020-04-17,TO,29.0,1
2020-04-17,SP,2353.0,179
2020-04-17,SE,47.0,4
2020-04-17,SC,718.0,21
2020-04-17,RS,213.0,6
2020-04-17,RR,16.0,0
2020-04-17,RO,25.0,1
2020-04-17,RN,401.0,17
2020-04-17,RJ,567.0,49
2020-04-17,PR,693.0,31
2020-04-17,PI,96.0,7
2020-04-17,PE,1673.0,138
2020-04-17,PB,23.0,7
2020-04-17,PA,537.0,23
2020-04-17,MT,130.0,4
2020-04-17,MS,34.0,2
2020-04-17,MG,352.0,16
2020-04-17,MA,38.0,0
2020-04-17,GO,285.0,12
2020-04-17,ES,621.0,20
2020-04-17,DF,746.0,20
2020-04-17,CE,2631.0,143
2020-04-17,BA,897.0,31
2020-04-17,AP,365.0,10
2020-04-17,AM,1775.0,144
2020-04-17,AL,91.0,5
2020-04-17,AC,13.0,0
2020-04-18,TO,31.0,1
2020-04-18,SP,2608.0,190
2020-04-18,SE,64.0,5
2020-04-18,SC,746.0,22
2020-04-18,RS,228.0,6
2020-04-18,RR,16.0,0
2020-04-18,RO,30.0,1
2020-04-18,RN,449.0,18
2020-04-18,RJ,591.0,58
2020-04-18,PR,736.0,35
2020-04-18,PI,111.0,7
2020-04-18,PE,1824.0,155
2020-04-18,PB,25.0,7
2020-04-18,PA,618.0,30
2020-04-18,MT,135.0,4
2020-04-18,MS,37.0,2
2020-04-18,MG,368.0,16
2020-04-18,MA,49.0,2
2020-04-18,GO,327.0,15
2020-04-18,ES,707.0,22
2020-04-18,DF,762.0,24
2020-04-18,CE,2988.0,174
2020-04-18,BA,1027.0,32
2020-04-18,AP,388.0,10
2020-04-18,AM,1862.0,159
2020-04-18,AL,110.0,6
2020-04-18,AC,13.0,0
2020-04-19,TO,31.0,1
2020-04-19,SP,2703.0,196
2020-04-19,SE,74.0,5
2020-04-19,SC,755.0,22
2020-04-19,RS,239.0,6
2020-04-19,RR,20.0,0
2020-04-19,RO,30.0,1
2020-04-19,RN,485.0,19
2020-04-19,RJ,626.0,60
2020-04-19,PR,770.0,37
2020-04-19,PI,131.0,8
2020-04-19,PE,2041.0,164
2020-04-19,PB,33.0,7
2020-04-19,PA,659.0,31
2020-04-19,MT,138.0,4
2020-04-19,MS,39.0,2
2020-04-19,MG,392.0,16
2020-04-19,MA,63.0,2
2020-04-19,GO,337.0,14
2020-04-19,ES,746.0,23
2020-04-19,DF,827.0,24
2020-04-19,CE,3173.0,183
2020-04-19,BA,1063.0,38
2020-04-19,AP,408.0,11
2020-04-19,AM,2004.0,180
2020-04-19,AL,136.0,11
2020-04-19,AC,13.0,0
2020-04-20,TO,32.0,1
2020-04-20,SP,2830.0,201
2020-04-20,SE,78.0,5
2020-04-20,SC,793.0,24
2020-04-20,RS,250.0,6
2020-04-20,RR,20.0,0
2020-04-20,RO,40.0,1
2020-04-20,RN,518.0,20
2020-04-20,RJ,664.0,65
2020-04-20,PR,785.0,39
2020-04-20,PI,141.0,9
2020-04-20,PE,2247.0,179
2020-04-20,PB,34.0,7
2020-04-20,PA,867.0,32
2020-04-20,MT,142.0,4
2020-04-20,MS,40.0,2
2020-04-20,MG,406.0,18
2020-04-20,MA,76.0,5
2020-04-20,GO,344.0,14
2020-04-20,ES,769.0,23
2020-04-20,DF,872.0,24
2020-04-20,CE,3352.0,200
2020-04-20,BA,1178.0,40
2020-04-20,AP,425.0,13
2020-04-20,AM,2120.0,183
2020-04-20,AL,147.0,14
2020-04-20,AC,13.0,0
2020-04-21,TO,35.0,1
2020-04-21,SP,3021.0,210
2020-04-21,SE,83.0,5
2020-04-21,SC,828.0,24
2020-04-21,RS,257.0,6
2020-04-21,RR,20.0,0
2020-04-21,RO,54.0,1
2020-04-21,RN,529.0,21
2020-04-21,RJ,700.0,72
2020-04-21,PR,800.0,39
2020-04-21,PI,161.0,11
2020-04-21,PE,2437.0,194
2020-04-21,PB,38.0,7
2020-04-21,PA,975.0,35
2020-04-21,MT,142.0,4
2020-04-21,MS,40.0,2
2020-04-21,MG,427.0,21
2020-04-21,MA,90.0,6
2020-04-21,GO,357.0,14
2020-04-21,ES,827.0,23
2020-04-21,DF,881.0,24
2020-04-21,CE,3603.0,218
2020-04-21,BA,1293.0,41
2020-04-21,AP,447.0,13
2020-04-21,AM,2228.0,191
2020-04-21,AL,185.0,15
2020-04-21,AC,13.0,0
2020-04-22,TO,35.0,1
2020-04-22,SP,3130.0,222
2020-04-22,SE,105.0,6
2020-04-22,SC,854.0,25
2020-04-22,RS,266.0,6
2020-04-22,RR,25.0,0
2020-04-22,RO,49.0,2
2020-04-22,RN,562.0,22
2020-04-22,RJ,753.0,75
2020-04-22,PR,822.0,44
2020-04-22,PI,181.0,12
2020-04-22,PE,2756.0,214
2020-04-22,PB,43.0,8
2020-04-22,PA,1123.0,40
2020-04-22,MT,144.0,4
2020-04-22,MS,41.0,2
2020-04-22,MG,438.0,22
2020-04-22,MA,114.0,7
2020-04-22,GO,373.0,16
2020-04-22,ES,847.0,26
2020-04-22,DF,946.0,25
2020-04-22,CE,4032.0,232
2020-04-22,BA,1426.0,45
2020-04-22,AP,464.0,14
2020-04-22,AM,2417.0,205
2020-04-22,AL,218.0,16
2020-04-22,AC,13.0,0
2020-04-23,TO,35.0,1
2020-04-23,SP,3343.0,274
2020-04-23,SE,109.0,6
2020-04-23,SC,874.0,25
2020-04-23,RS,299.0,6
2020-04-23,RR,32.0,0
2020-04-23,RO,59.0,2
2020-04-23,RN,610.0,27
2020-04-23,RJ,850.0,84
2020-04-23,PR,836.0,45
2020-04-23,PI,190.0,12
2020-04-23,PE,2999.0,236
2020-04-23,PB,55.0,8
2020-04-23,PA,1177.0,50
2020-04-23,MT,168.0,5
2020-04-23,MS,41.0,2
2020-04-23,MG,448.0,23
2020-04-23,MA,127.0,7
2020-04-23,GO,379.0,18
2020-04-23,ES,899.0,30
2020-04-23,DF,963.0,25
2020-04-23,CE,4612.0,262
2020-04-23,BA,1615.0,53
2020-04-23,AP,525.0,16
2020-04-23,AM,2825.0,233
2020-04-23,AL,296.0,18
2020-04-23,AC,13.0,0
2020-04-24,TO,40.0,1
2020-04-24,SP,3639.0,322
2020-04-24,SE,127.0,6
2020-04-24,SC,918.0,27
2020-04-24,RS,324.0,7
2020-04-24,RR,33.0,0
2020-04-24,RO,72.0,2
2020-04-24,RN,651.0,31
2020-04-24,RJ,874.0,88
2020-04-24,PR,863.0,48
2020-04-24,PI,215.0,13
2020-04-24,PE,3324.0,263
2020-04-24,PB,65.0,8
2020-04-24,PA,1344.0,71
2020-04-24,MT,183.0,6
2020-04-24,MS,43.0,2
2020-04-24,MG,509.0,23
2020-04-24,MA,146.0,8
2020-04-24,GO,406.0,18
2020-04-24,ES,995.0,34
2020-04-24,DF,989.0,26
2020-04-24,CE,4996.0,283
2020-04-24,BA,1697.0,58
2020-04-24,AP,607.0,18
2020-04-24,AM,3103.0,252
2020-04-24,AL,377.0,22
2020-04-24,AC,13.0,0
2020-04-25,TO,47.0,1
2020-04-25,SP,4223.0,370
2020-04-25,SE,131.0,7
2020-04-25,SC,947.0,27
2020-04-25,RS,347.0,9
2020-04-25,RR,35.0,0
2020-04-25,RO,78.0,2
2020-04-25,RN,672.0,30
2020-04-25,RJ,921.0,89
2020-04-25,PR,874.0,52
2020-04-25,PI,248.0,14
2020-04-25,PE,3738.0,283
2020-04-25,PB,80.0,9
2020-04-25,PA,1619.0,90
2020-04-25,MT,190.0,7
2020-04-25,MS,43.0,2
2020-04-25,MG,538.0,25
2020-04-25,MA,178.0,9
2020-04-25,GO,418.0,18
2020-04-25,ES,1059.0,37
2020-04-25,DF,1013.0,26
2020-04-25,CE,5554.0,316
2020-04-25,BA,1861.0,63
2020-04-25,AP,659.0,19
2020-04-25,AM,3477.0,284
2020-04-25,AL,454.0,23
2020-04-25,AC,13.0,0
2020-04-26,TO,54.0,1
2020-04-26,SP,4441.0,386
2020-04-26,SE,137.0,7
2020-04-26,SC,968.0,27
2020-04-26,RS,377.0,10
2020-04-26,RR,42.0,0
2020-04-26,RO,90.0,2
2020-04-26,RN,709.0,33
2020-04-26,RJ,1040.0,93
2020-04-26,PR,885.0,54
2020-04-26,PI,275.0,15
2020-04-26,PE,4056.0,307
2020-04-26,PB,91.0,10
2020-04-26,PA,1730.0,95
2020-04-26,MT,193.0,7
2020-04-26,MS,45.0,2
2020-04-26,MG,574.0,27
2020-04-26,MA,201.0,11
2020-04-26,GO,481.0,18
2020-04-26,ES,1148.0,42
2020-04-26,DF,1066.0,27
2020-04-26,CE,5961.0,349
2020-04-26,BA,1984.0,64
2020-04-26,AP,764.0,21
2020-04-26,AM,3656.0,301
2020-04-26,AL,509.0,25
2020-04-26,AC,13.0,0
2020-04-27,TO,63.0,1
2020-04-27,SP,4806.0,425
2020-04-27,SE,170.0,7
2020-04-27,SC,1057.0,28
2020-04-27,RS,401.0,10
2020-04-27,RR,42.0,0
2020-04-27,RO,93.0,2
2020-04-27,RN,712.0,34
2020-04-27,RJ,1059.0,96
2020-04-27,PR,905.0,57
2020-04-27,PI,298.0,15
2020-04-27,PE,4425.0,333
2020-04-27,PB,95.0,10
2020-04-27,PA,1963.0,104
2020-04-27,MT,199.0,7
2020-04-27,MS,46.0,4
2020-04-27,MG,582.0,28
2020-04-27,MA,238.0,11
2020-04-27,GO,519.0,20
2020-04-27,ES,1231.0,45
2020-04-27,DF,1146.0,27
2020-04-27,CE,6580.0,380
2020-04-27,BA,2084.0,73
2020-04-27,AP,807.0,24
2020-04-27,AM,3741.0,317
2020-04-27,AL,583.0,27
2020-04-27,AC,14.0,0
2020-04-28,TO,74.0,1
2020-04-28,SP,5417.0,471
